position,x0,y0
0,338.7972027972028,283.0769230769231
1,339.5766423357664,281.08029197080293
2,340.97986577181206,278.38255033557044
3,341.9931506849315,276.33561643835617
4,343.0141843971631,273.97163120567376
5,343.7236842105263,271.29605263157896
6,344.8095238095238,269.625850340136
7,346.0958904109589,267.3835616438356
8,347.3758389261745,265.9194630872483
9,348.6158940397351,263.96026490066225
10,349.60645161290324,260.9290322580645
11,350.496644295302,259.4697986577181
12,351.8092105263158,257.6381578947368
13,352.7922077922078,255.5974025974026
14,353.6283783783784,253.60135135135135
15,354.73509933774835,251.09933774834437
16,355.4342105263158,249.14473684210526
17,356.8866666666667,246.7866666666667
18,358.37254901960785,244.58823529411765
19,359.9936305732484,241.91719745222932
20,360.8866666666667,239.48666666666668
21,361.8896103896104,237.2792207792208
22,363.49342105263156,234.54605263157893
23,364.46000000000004,232.27333333333334
24,365.6050955414013,229.67515923566881
25,366.19607843137254,227.31372549019608
26,367.18055555555554,225.0625
27,368.41830065359477,222.52287581699346
28,369.2191780821918,220.0890410958904
29,370.28476821192055,217.3708609271523
30,371.28275862068966,215.38620689655173
31,372.8881578947368,212.71052631578945
32,374.36423841059604,210.25165562913907
33,376.26797385620915,207.37908496732027
34,377.48,204.93333333333334
35,379.51250000000005,201.76875
36,381.44375,199.65
37,383.66875000000005,196.9625
38,384.9810126582278,194.9873417721519
39,387.09433962264154,191.8490566037736
40,388.67088607594934,189.48101265822785
41,390.4807692307692,185.66666666666666
42,391.23717948717945,183.53205128205127
43,392.7565789473684,179.86842105263156
44,393.4121621621622,177.1283783783784
45,394.3618421052631,173.02631578947367
46,394.6462585034013,170.35374149659864
47,396.21333333333337,166.2866666666667
48,397.3698630136986,163.9041095890411
49,398.7096774193548,160.3483870967742
50,399.70198675496687,158.7086092715232
51,401.49006622516555,155.7019867549669
52,403.01290322580644,153.8
53,404.79617834394907,151.44585987261146
54,406.43225806451613,149.74193548387098
55,407.90384615384613,148.16666666666666
56,409.9935483870968,146.1483870967742
57,412.06875,144.39375
58,414.7515923566879,141.64331210191082
59,415.5548387096774,140.41935483870967
60,417.81818181818187,138.3766233766234
61,419.44578313253015,136.51807228915663
62,420.7951807228916,135.06024096385542
63,422.6392405063291,133.14556962025316
64,423.47798742138366,132.16352201257862
65,425.66875000000005,129.90625
66,427.3836477987422,128.33962264150944
67,429.15000000000003,126.84375
68,431.8012422360248,124.93788819875776
69,433.21656050955414,124.20382165605096
70,435.7317073170732,122.3658536585366
71,437.8282208588957,121.32515337423312
72,439.70000000000005,120.275
73,442.7901234567901,118.48765432098764
74,443.9617834394905,117.65605095541402
75,446.33125,115.97500000000001
76,448.4367088607595,114.19620253164557
77,450.58750000000003,112.875
78,452.99375000000003,110.3875
79,455.23717948717945,108.42307692307692
80,458.30674846625766,106.84662576687117
81,460.4230769230769,106.03205128205128
82,463.88125,104.40625
83,465.425,103.9375
84,468.43870967741935,103.39354838709677
85,470.64375,103.2
86,473.6583850931677,102.65217391304347
87,476.11392405063293,101.72784810126582
88,479.08176100628936,100.55345911949686
89,482.2515723270441,99.62264150943396
90,484.29559748427675,98.61635220125787
91,488.0253164556962,97.28481012658227
92,489.50632911392404,96.43037974683544
93,492.3741935483871,94.86451612903225
94,494.7875,93.84375
95,497.4493670886076,92.96835443037975
96,500.31446540880506,92.27672955974843
97,503.03205128205127,91.58333333333333
98,505.9254658385093,91.2919254658385
99,507.6168831168832,91.42207792207793
100,510.8481012658228,91.34810126582278
101,512.5359477124183,91.27450980392157
102,516.2866242038217,91.23566878980893
103,519.0322580645161,90.98709677419355
104,521.9230769230769,90.62820512820512
105,524.604938271605,90.03086419753086
106,527.2922077922078,89.46103896103897
107,527.3225806451613,89.47741935483872
108,532.4240506329114,88.18987341772151
109,535.6273291925465,87.24223602484471
110,538.031847133758,86.44585987261146
111,541.031055900621,84.85714285714285
112,543.3818181818182,84.33939393939394
113,546.7405063291139,82.68987341772151
114,548.9018404907976,81.79754601226995
115,548.9018404907976,81.79754601226995
116,554.8607594936709,79.18987341772151
117,558.384105960265,77.37086092715232
118,558.384105960265,77.37086092715232
119,563.8544303797469,74.29746835443038
120,566.7987421383648,73.23270440251572
121,570.0,71.98765432098764
122,572.3486842105262,70.61184210526315
123,572.3486842105262,70.61184210526315
124,578.4102564102564,69.17307692307692
125,580.6923076923076,68.96153846153845
126,580.6923076923076,68.96153846153845
127,585.5228758169935,68.27450980392157
128,587.9805194805195,67.82467532467533
129,590.6050955414013,68.13375796178345
130,592.6687898089173,67.71337579617835
131,592.6687898089173,67.71337579617835
132,597.1635220125786,66.88679245283019
133,599.0584415584416,66.33116883116884
134,599.0584415584416,66.33116883116884
135,602.6875,64.6125
136,603.2974683544304,64.14556962025317
137,603.2974683544304,64.14556962025317
138,604.508875739645,63.142011834319526
139,604.508875739645,63.142011834319526
140,604.3888888888888,62.44444444444444
141,604.0864197530864,62.24691358024691
142,604.0864197530864,62.24691358024691
143,604.0181818181818,61.842424242424244
144,603.7962962962963,61.82098765432099
145,603.7962962962963,61.82098765432099
146,603.5555555555555,61.87037037037037
147,603.5555555555555,61.87037037037037
148,603.5555555555555,61.87037037037037
149,603.6441717791412,61.944785276073624
150,603.7005988023952,61.95808383233533
151,603.7272727272727,62.28484848484848
152,603.8301886792453,62.62264150943397
153,603.8301886792453,62.62264150943397
154,603.0915032679738,63.81699346405229
155,603.0915032679738,63.81699346405229
156,603.3607594936709,63.85443037974684
