position,x0,y0
0,362.02500000000003,179.025
1,362.02500000000003,179.025
2,362.0487804878049,179.1219512195122
3,362.0487804878049,179.1219512195122
4,361.9512195121951,179.1219512195122
5,361.925,179.22500000000002
6,361.925,179.22500000000002
7,361.975,179.3
8,361.975,179.3
9,362.07142857142856,179.14285714285714
10,362.0731707317073,179.21951219512195
11,362.0,179.07142857142856
12,362.04761904761904,179.0
13,362.0238095238095,178.83333333333331
14,362.0238095238095,178.83333333333331
15,362.0238095238095,178.83333333333331
16,362.0232558139535,178.7674418604651
17,362.0232558139535,178.7674418604651
18,362.0232558139535,178.7674418604651
19,361.9767441860465,178.8372093023256
20,361.95454545454544,178.88636363636365
21,361.9777777777778,178.9777777777778
22,362.175,179.60000000000002
23,362.1463414634147,179.8780487804878
24,362.1463414634147,179.8780487804878
25,361.7804878048781,179.41463414634146
26,361.875,179.82500000000002
27,361.7142857142857,179.54761904761904
28,361.57500000000005,179.10000000000002
29,361.6585365853659,178.85365853658539
30,361.5853658536586,178.90243902439025
31,361.5853658536586,178.90243902439025
32,361.5853658536586,178.90243902439025
33,361.5853658536586,178.90243902439025
34,361.9318181818182,179.11363636363637
35,361.8780487804878,178.97560975609755
36,361.9268292682927,178.90243902439025
37,361.90476190476187,178.95238095238093
38,361.90476190476187,178.95238095238093
39,361.90476190476187,178.95238095238093
40,362.0,179.02439024390245
41,361.90476190476187,178.95238095238093
42,361.90476190476187,178.95238095238093
43,362.0,179.33333333333331
44,361.97727272727275,179.5909090909091
45,362.1428571428571,180.0
46,362.0487804878049,179.9268292682927
47,362.4523809523809,180.57142857142856
48,362.6190476190476,180.69047619047618
49,362.70000000000005,180.85000000000002
50,363.27906976744185,181.81395348837208
51,363.4146341463415,182.09756097560975
52,363.39534883720927,182.48837209302326
53,363.1463414634147,182.3170731707317
54,363.2439024390244,182.51219512195124
55,363.025641025641,182.46153846153845
56,363.0,182.5
57,362.7317073170732,182.4878048780488
58,362.55263157894734,182.36842105263156
59,362.2631578947368,182.4736842105263
60,362.2105263157895,182.57894736842104
61,362.0285714285714,182.1142857142857
62,361.84210526315786,182.42105263157893
63,361.7857142857143,182.09523809523807
64,361.675,182.025
65,361.6111111111111,181.61111111111111
66,361.6111111111111,181.38888888888889
67,361.55555555555554,180.7222222222222
