"time" "x" "y" "speed" "angle"
"1" 0 27.5361418830429 76.2153135335422 NA NA
"2" 1 19.0024657738271 71.6189394915097 48.4639768981229 NA
"3" 2 17.6450297402804 71.8912041223297 6.92235619996264 -0.692007250259181
"4" 3 16.0187837459328 72.5109787492297 8.70171911503798 -0.16616826698961
"5" 4 15.8359225021905 72.3248804135993 1.30451930790014 1.15828595983283
"6" 5 16.1443585265191 72.0284903521716 2.13880720038509 1.58193675903238
"7" 6 17.0456643274582 71.9675400001297 4.51682159327873 0.697962692769685
"8" 7 16.9607298208409 71.9696171668726 0.424799512593603 -3.09852218338984
"9" 8 16.9153445590012 72.0088886006047 0.300086133453271 -0.688853028239703
"10" 9 16.9031135906698 72.4267118711388 2.09001125586763 -0.828227363880201
"11" 10 16.8021377191253 72.4078541938167 0.513608280408162 1.72615908760495
"12" 11 16.5886029764328 73.0289722057297 3.28399402808377 -1.4242911105211
"13" 12 15.6423830088137 74.1264752107297 7.24542109387891 0.380376976238368
"14" 13 15.4968484843824 73.5870580350238 2.79352459828067 2.16655797338029
"15" 14 15.7293517558375 72.2565258232297 6.75346899352317 0.436522827841328
"16" 15 16.1266897131703 72.6587051572646 2.82677231600874 2.18925198064575
"17" 16 15.8891423337026 72.4255552669297 1.66423878135873 3.12619512502725
"18" 17 15.8498113767152 72.3833392132979 0.288492606568415 0.0447070286536508
"19" 18 15.8689555010601 72.3580699256863 0.158511387077695 1.39838357143942
"20" 19 15.8359225021905 72.3580699256863 0.165164994347817 -2.21914653552231
"21" 20 15.8359225021905 72.3580699256863 0 NA
"22" 21 15.8722588009471 72.3407376249297 0.201291781801911 NA
"23" 22 15.9102467496471 72.2011740503661 0.723205980191832 -0.859967151841767
"24" 23 15.9313511655915 72.2644017471297 0.333284338455541 2.55368340158606
"25" 24 16.0242105957471 72.3407376249297 0.601041596071169 -0.560592673460868
"26" 25 16.14059920453 72.7157398804106 1.96324348891172 0.581807942940154
"27" 26 15.2941007524397 72.4677572156322 4.41037138861872 2.15671492275397
"28" 27 13.9208778571997 72.3947530706244 6.87581036169519 -0.231864813021061
"29" 28 13.668957776347 72.6691030675297 1.86233487817526 -0.881105560788407
"30" 29 13.0017944273033 73.7343975050422 6.28482134372637 -0.183290402388803
"31" 30 13.4518837837756 75.6352971763297 9.76729234372378 -0.792008308745278
"32" 31 14.9092129663363 76.6453475748649 8.86567842007009 -0.732232287411894
"33" 32 14.7990992501721 76.4586341440297 1.08382350663889 -2.70971159398622
"34" 33 14.4951956605721 76.2105425411797 1.96154808236021 -0.353318722417555
"35" 34 14.3137262029308 76.1914585717297 0.912350836391511 -0.579852660013801
"36" 35 13.2456634908328 77.2274454847297 7.43980315747932 -0.8749329575436
"37" 36 11.5304597230588 77.9426934153768 9.29180225693707 0.375075489230681
"38" 37 9.91357770486135 77.9908042627297 8.08798818372548 0.365332516405239
"39" 38 8.38965960836327 77.2539714654324 8.46352310803141 0.480117023684239
"40" 39 7.17815205522815 76.8103981214594 6.45079038333063 -0.099395858657816
"41" 40 6.48029713117647 76.7752035196121 3.49370918588814 -0.300584762984407
"42" 41 6.58593206873796 75.2893072886388 7.44823191981516 1.59137879904782
"43" 42 6.44814646631031 73.3405472171583 9.76812506117873 -0.141559102350344
"44" 43 7.10179114483456 71.4999827486047 9.76592152418927 0.411826841014367
"45" 44 7.62196703328342 72.8430893864115 7.20159426003077 2.43084822855124
"46" 45 4.67847658401372 71.4077435629297 16.3740294811086 2.39400659049126
"47" 46 2.87563185195956 70.5616875839797 9.95748443058354 -0.0149271810802408
"48" 47 2.13704859260653 68.5578707917297 10.677999540995 0.778880036397871
"49" 48 2.67777795248038 66.8085069254797 9.15513814364753 0.652922450497336
"50" 49 3.03655302353594 65.2287783432297 8.09978694964946 -0.0764612698446921
"51" 50 4.28686098278121 63.5960387347297 10.2823983366197 0.43019604573728
"52" 51 6.34150456043595 60.8903559549297 16.9869652499381 -0.00404181708465027
"53" 52 7.10066055112324 57.6527453917297 16.627116389456 -0.419158413447946
"54" 53 8.88247624014706 55.6471505899036 13.413871233506 0.496062355685265
"55" 54 8.75901540687206 54.8364967571797 4.10000674957648 -0.877518254739923
"56" 55 11.4532885824029 55.6517816846134 14.0746202944213 2.01577247557908
"57" 56 14.0651178127899 56.9075618227297 14.4901998640387 0.154334220136768
"58" 57 14.1501384598804 57.1159708859297 1.12542045538094 0.735280746658025
"59" 58 14.6269953118544 57.386766723437 2.7419101137976 -0.666990284945041
"60" 59 14.6248405785191 57.4980447755902 0.55649455897481 1.07369305309901
"61" 60 14.2460128065994 57.0257006812297 3.02745530212612 2.44626224094042
"62" 61 14.1174008780739 57.3495297098761 1.74217011190853 -2.08756764480539
"63" 62 13.5821281793185 58.7432579317297 7.46490994323482 -0.0113673561842621
"64" 63 14.0511395632683 59.5016598345479 4.45854551527946 -0.920542415458849
"65" 64 15.2454576473971 59.4929853029797 5.97174792999288 -1.02420527786353
"66" 65 17.0963149257249 59.4569378051297 9.25604138771027 -0.012210607698269
"67" 66 17.8856200820471 58.4815349221297 6.27378158282855 -0.87099143799603
"68" 67 17.8096441846471 58.4978926102297 0.388584319862317 -2.46319142974051
"69" 68 17.7494193879276 57.9825589404127 2.59420420065106 1.66652226861046
"70" 69 17.6671893770221 57.1647410300797 4.10970774251298 0.0161266545739551
"71" 70 18.7946805288447 55.8470595115437 8.67110270053625 0.807983744384546
"72" 71 18.7871389621714 55.7948843937053 0.263586710084746 -0.851321632495924
"73" 72 18.7878338636721 55.7048173671547 0.450348536129572 0.151264381493936
