"time" "x" "y" "speed" "angle"
"1" 0 21.5158720747306 12.9780046545724 NA NA
"2" 1 25.3997704252284 11.2717469549144 4.24216710357365 NA
"3" 2 35.5172352618947 10.1573801068619 10.1786496252311 0.304232751213024
"4" 3 47.1097509638315 6.82892561195581 12.0608884259955 -0.169898996590631
"5" 4 57.1795736661616 2.61677405494804 10.9152897348428 -0.116577650155103
"6" 5 65.4409311769193 2.43490317591472 8.26335917996992 0.374166263321339
"7" 6 74.5109047864606 2.29771328156517 9.07101109826724 0.00688652469911028
"8" 7 79.046613261984 2.42036790481736 4.5373665855361 0.0421599781281464
"9" 8 76.0439652305437 1.18070556483136 3.24848548063426 -2.777087981289
"10" 9 72.0091564906779 0.176681926981497 4.15785341644687 -0.147653054217971
"11" 10 64.5166412880545 1.50507491009595 7.60936344112505 -0.419359598130712
"12" 11 55.5892261855366 4.10699367655899 9.29885593392737 -0.108124287748009
"13" 12 51.1787983579415 12.274053501326 9.28185002053738 -0.792045774396663
"14" 13 50.9626205738774 23.3962515602729 11.1242987417978 -0.475719535465165
"15" 14 59.651581612933 30.6076091967156 11.2916660816244 -0.897495362405463
"16" 15 71.4716875337276 30.3026421425878 11.8240394486363 -0.718530104888796
"17" 16 80.2899336478342 23.1588866425682 11.3487755803442 -0.655080685563921
"18" 17 84.5280291933572 12.0125703886513 11.9248404553401 -0.526578038966347
"19" 18 81.9219337273559 4.6374841362914 7.82199659982412 -0.703011834658582
"20" 19 74.3817457642531 1.28961321301622 8.25001055986189 -0.813270935785172
"21" 20 65.5135988539818 1.47707813051743 8.8701281116705 -0.438992160182646
"22" 21 55.9194903093255 1.71639882186954 9.59709295359577 -0.00380339228052707
"23" 22 49.5620963355497 1.81488269046891 6.35815674627284 0.00944938159778202
"24" 23 39.8822605331439 3.76648452598886 9.87461244231594 -0.183458140269289
"25" 24 34.2791178250939 5.89694916546128 5.99450479913199 -0.164396984020607
"26" 25 35.7815082879773 6.36323627523635 1.57308638405692 -2.4773103014363
"27" 26 37.5432027496029 3.41841679238862 3.43154909081627 -1.33261277095446
"28" 27 44.2423565167459 2.14255286797129 6.81956669807224 0.843477851629793
"29" 28 52.5322864750521 0.764311330489032 8.40371872740064 0.0234496649896937
"30" 29 62.5100475736412 1.01218100885613 9.98083943954471 0.189585125780304
"31" 30 73.7647736421262 1.76348521039115 11.2797746821415 0.0418185544182616
"32" 31 84.5579283869792 5.01224264777194 11.2714956520099 0.225719830030135
"33" 32 94.0575815748683 9.3288358506429 10.4343848677937 0.134127155108477
"34" 33 100.6517293831 13.3181998030189 7.70699747381058 0.117574618217552
"35" 34 100.648130087888 13.7483574845545 0.43017273961755 1.03508625365808
"36" 35 98.0651640450127 11.9522044694219 3.14608951436812 2.17005032775746
"37" 36 94.3821475035698 8.67400919069893 4.93063638184601 0.119688546366942
"38" 37 86.274901129758 5.65859086093541 8.6498665578816 -0.371223514834718
"39" 38 76.8780900986517 1.8426043143145 10.1420811906784 0.0296623524942844
"40" 39 66.7576696099619 1.41103349751626 10.1296181684111 -0.343130830162703
"41" 40 55.3078510870163 2.60595201260301 11.5120013232316 -0.146602675081027
"42" 41 47.1554434385496 1.80693943140743 8.19146943909861 0.201682305189914
"43" 42 37.8256887828228 5.88252359069722 10.1810956274612 -0.509551387454927
"44" 43 34.1370374321182 16.6146856138443 11.3483677451048 -0.827890349516771
"45" 44 39.3542854079462 26.7213389990647 11.3738348453926 -0.807590539735928
"46" 45 49.3782218758118 33.0884118549214 11.8751386966045 -0.528366560088047
"47" 46 61.1357930888958 32.6067793062497 11.767431781943 -0.60683191149576
"48" 47 66.6243595738484 22.2596860413291 11.7126726707746 -1.04214948394735
"49" 48 61.9760754474633 11.2775903879628 11.9253079733519 -0.888102231772425
"50" 49 50.361025666995 8.64922288930812 11.9087235718502 -0.947858448615365
"51" 50 42.1782790012853 17.2394923788141 11.8638135899684 -1.03223148941372
"52" 51 40.343030617933 30.6380252134333 13.5236392568335 -0.624979886268527
"53" 52 43.9739803834965 43.3360719414775 13.2069749340127 -0.414640163469311
"54" 53 54.7798515913089 50.4783719417721 12.952964983124 -0.70823815417329
"55" 54 68.0452826089266 48.5553703099572 13.4040887552692 -0.72800527941505
"56" 55 80.0882793790594 43.3906237098898 13.1037543722529 -0.261174093229682
"57" 56 87.2526239789472 32.0835485942398 13.3857305074058 -0.600890515368573
"58" 57 83.1736610403411 20.7978691585706 12.0001874560028 -0.911590525499325
"59" 58 70.2027825260638 16.8273541804766 13.5649798607816 -0.926924185631895
"60" 59 56.7562561799545 19.7920309557981 13.7694727262427 -0.514059936890302
"61" 60 52.4707070383985 32.032283922293 12.9687980988401 -1.01700805360478
"62" 61 57.9083245345916 44.2816049993511 13.4019980183466 -0.754560531156354
"63" 62 68.825199412639 52.7867712238416 13.8389309417005 -0.491160176197779
"64" 63 77.8737649150628 63.2838181400347 13.8587348489108 0.197513955607363
"65" 64 81.8938264865988 75.8377164265524 13.1818533305136 0.401519358638702
"66" 65 80.6791213936614 90.6265462157618 14.8386318438397 0.391858967141729
"67" 66 85.1790632699112 102.202329714504 12.4196715133444 -0.452712531077194
"68" 67 96.9052944813674 104.498414687231 11.9489122779654 -1.00667533329354
"69" 68 107.046455030683 98.1392363129257 11.9700579314902 -0.753444854910422
"70" 69 113.608376442781 91.5572568950365 9.29415223008924 -0.226840496072107
"71" 70 105.958683665415 86.7735636152348 9.02227914572096 -1.79582145499049
"72" 71 92.5641873905337 85.3658468811193 13.4682662901103 -0.454134748744923
