"time" "x" "y" "speed" "angle"
"1" 0 88.1441526118657 38.5277681627023 NA NA
"2" 1 113.946253410404 19.1551360575485 161.326321496182 NA
"3" 2 129.590830910527 38.4149592099161 124.065868898121 1.53262897994858
"4" 3 135.225769364835 60.0465304609011 111.767325968984 0.427357915612871
"5" 4 134.766417770588 81.0175229695889 104.88011378314 0.276733264578938
"6" 5 129.056992439312 97.8218901068681 88.7389841752024 0.305621309518173
"7" 6 121.631902186031 109.080666640783 67.4336737672651 0.2554981807256
"8" 7 103.619628006496 111.353368812687 90.7754366942014 0.8622642570022
"9" 8 86.5010494984629 129.792560332637 125.802376174409 -0.697009088856881
"10" 9 65.6107132839387 135.199146168036 107.893155198951 0.569269830389164
"11" 10 52.2950593844813 132.66265590857 67.7754420137747 0.441485402629448
"12" 11 34.8784341831834 125.502058905918 94.1558525579885 0.201834931574269
"13" 12 22.0343309457017 117.023084678408 76.9519317375907 0.193405067846748
"14" 13 13.9706104932 107.798286036667 61.2618350844877 0.268982177916442
"15" 14 5.50893404502631 92.3209974766415 88.1967161355629 0.218021776193381
"16" 15 1.23788376099447 75.4112440508171 87.2040181773338 0.252913595480685
"17" 16 1.49422391738372 59.3504336432377 80.3142797427684 0.263363817522569
"18" 17 5.84070053469643 41.9864818504782 89.4984190986248 0.229316898702417
"19" 18 5.04866375695083 51.8822606980364 49.6371235208798 2.97618409717179
"20" 19 1.976973183 79.0926447670643 136.916058605821 0.0325432306790757
"21" 20 10.4488981946406 102.665227314701 125.24377842512 -0.457432836991571
"22" 21 24.4783292497258 119.029790153889 107.775675902207 -0.363698050211876
"23" 22 39.8229006754839 128.778250865292 90.8966939005434 -0.29610193293703
"24" 23 56.2277335437135 134.285623828035 86.523074723639 -0.242080460993023
"25" 24 74.5699727034142 134.627684974078 91.7271420054189 -0.305247202500478
"26" 25 90.8903729839235 131.165762227036 83.4176801437408 -0.227670755578198
"27" 26 106.473549585865 122.546039045484 89.0414258553121 -0.296228872315493
"28" 27 122.265588055278 108.337098011658 106.21705187047 -0.22742589974428
"29" 28 131.245034744323 90.6173999739682 99.324991994502 -0.369084905261771
"30" 29 126.44910457873 73.2971992770916 89.8596542299898 -0.739162528919551
"31" 30 106.133357866289 69.4968056649778 103.340765926502 -1.11573730825108
"32" 31 83.7774689779632 75.6351321621609 115.916437593335 -0.452898358289544
"33" 32 65.6413063562292 87.6578968794722 108.796514890162 -0.31743264925899
"34" 33 45.5663122875 98.3501316761231 113.724367640166 0.096004377464467
"35" 34 23.8584411941595 111.983820152723 128.170699545769 -0.0713939648363912
"36" 35 12.9083267753933 106.014340917091 62.3577758039676 1.05990524446229
"37" 36 5.90407176503334 92.7586507499889 74.9621421212674 0.585577050020927
"38" 37 2.81861937503804 82.1482096149813 55.2497686715495 0.203115932390586
"39" 38 2.51077956216129 78.4562645625018 18.5237844546678 0.199800612810819
"40" 39 3.92015195261538 84.2236414033889 29.6854198891371 2.98510907472135
"41" 40 10.1658042094263 101.925483484168 93.8567239421134 -0.0995166769825499
"42" 41 20.9235323302732 116.299541014528 89.7694608717471 -0.303295209153957
"43" 42 31.3835635394516 123.771199650921 64.2724543789512 -0.308049184745592
"44" 43 46.7773207880782 131.04506678228 85.1288589836469 -0.178839228024366
"45" 44 62.8250769169828 134.983397114079 82.6197498445677 -0.200766423130809
"46" 45 70.0209563187069 133.751633773113 36.5027126705346 -0.410190091346748
"47" 46 75.6937530006964 134.49439680355 28.6060828822187 0.299726661038818
"48" 47 88.645894855677 130.878488713585 67.2370377743203 -0.402436636518523
"49" 48 97.603898257 126.969363082182 48.8689799720136 -0.139229921073809
"50" 49 97.0052652361216 122.942477265112 20.3556938455844 -1.30690157444179
"51" 50 92.9904558560069 111.90424115482 58.7284749472542 -0.201265193414387
"52" 51 74.5775378590547 107.43746231935 94.7348486998699 -0.983960968262362
"53" 52 52.2967373709792 113.149466390222 115.006636862301 -0.488951576715131
"54" 53 29.0460699634459 116.848656269362 117.715498199861 0.0931816907898204
"55" 54 16.1352962814545 109.635259544263 73.9461238641462 0.667284800408809
"56" 55 7.59490043187047 97.6492196770858 73.5872803148003 0.442204490747644
"57" 56 6.19957297914389 94.6940020617162 16.3403257728564 0.177958642524404
"58" 57 6.94248005720167 96.7213029050065 10.7956700068059 -3.05172125028407
"59" 58 13.1380973911844 103.357423508219 45.3937690684309 -0.399827483084932
"60" 59 19.4965182889552 113.898208921844 61.5503195461469 0.208298078681155
"61" 60 24.8847576844286 119.482624034609 38.8003917295341 -0.224737103456238
"62" 61 27.5009118752514 120.24186829447 13.620494297465 -0.520820161044782
"63" 62 25.3816160240714 119.036325783442 12.1909265959596 -2.90685399378115
"64" 63 17.5828038522431 112.212572459375 51.8133864747274 0.201621583715623
"65" 64 17.7434139057174 112.20954814115 0.803192625989333 2.40394974338428
"66" 65 18.3938742455569 112.907368930128 4.76983361144523 0.839338232864132
"67" 66 24.2728374135 118.041602965389 39.0264548283785 -0.102630833428069
"68" 67 35.5021155732674 125.622402009194 67.7431181250133 -0.124066369642284
"69" 68 46.4582199079349 128.825902203989 57.0742138995749 -0.309348687810838
"70" 69 51.3754599712941 127.782100212673 25.1340269544002 -0.49363347803416
"71" 70 50.0263192995 123.132643290952 24.2062131586234 -1.64404298906027
"72" 71 36.6399029916 113.952437798162 81.1591514338145 -0.6872586090308
"73" 72 17.2297882395988 109.74096207729 99.3087461447058 -0.387460490205668
"74" 73 9.31009823658032 100.144434995889 62.2123021933721 0.667176412416808
