position,x0,y0
0,455.8782608695652,335.3565217391304
1,454.8695652173913,334.68695652173915
2,452.57522123893807,332.8141592920354
3,450.3589743589744,332.7264957264958
4,449.10280373831773,333.607476635514
5,448.6571428571429,334.2666666666667
6,446.5603448275862,333.63793103448273
7,443.78761061946904,334.2566371681416
8,443.2118644067797,335.3474576271186
9,441.3716814159292,336.4778761061947
10,439.6949152542373,336.00847457627117
11,437.0975609756098,337.44715447154476
12,436.05785123966945,338.77685950413223
13,433.9834710743802,340.39669421487605
14,432.112,340.512
15,429.576,341.616
16,428.024,343.79200000000003
17,427.2809917355372,345.20661157024796
18,427.1818181818182,346.8090909090909
19,424.741935483871,347.48387096774195
20,423.3636363636364,350.56198347107437
21,423.5132743362832,351.9380530973451
22,422.563025210084,353.6890756302521
23,420.58196721311475,355.12295081967216
24,419.95901639344265,357.92622950819674
25,419.14406779661016,359.0169491525424
26,416.93442622950823,360.24590163934425
27,414.49180327868856,361.74590163934425
28,412.8125,362.3671875
29,411.7520661157025,362.4214876033058
30,409.4032258064516,362.58870967741933
31,407.4237288135593,362.4406779661017
32,405.258064516129,361.55645161290323
33,404.6607142857143,360.9553571428571
34,404.06666666666666,359.675
35,403.94262295081967,359.05737704918033
36,403.736,358.656
37,403.82113821138216,358.07317073170736
38,404.563025210084,357.4957983193277
39,404.91525423728814,357.10169491525426
40,405.4811320754717,357.42452830188677
41,406.1958762886598,356.55670103092785
42,407.04629629629625,355.48148148148147
43,408.44954128440367,354.4587155963303
44,409.2935779816514,353.4403669724771
45,410.46000000000004,352.64
46,412.2844036697248,352.86238532110093
47,414.7009345794392,353.4299065420561
48,417.1944444444444,354.46296296296293
49,419.85849056603774,355.7264150943396
50,417.0495049504951,354.4950495049505
51,418.3070175438596,356.1140350877193
52,418.26126126126127,356.7927927927928
53,418.60909090909087,357.4090909090909
54,418.8319327731092,358.25210084033614
55,419.2478632478633,358.92307692307696
56,420.08403361344534,361.2773109243697
57,419.6206896551724,365.3620689655172
58,418.94017094017096,368.35042735042737
59,418.52032520325207,369.7317073170732
60,417.47457627118644,372.635593220339
61,416.87931034482756,372.92241379310343
62,417.8181818181818,372.8512396694215
63,417.1206896551724,373.8620689655172
64,416.81300813008136,374.61788617886185
65,416.7723577235773,375.8455284552846
66,416.40625,376.8515625
67,415.9851851851852,377.6814814814815
68,415.9609375,378.375
69,415.80152671755724,378.57251908396944
70,415.89682539682536,378.8492063492063
71,415.7007874015748,379.0866141732283
72,415.5511811023622,379.5196850393701
73,415.344,380.176
74,413.3589743589744,382.3247863247864
75,409.25742574257424,384.0990099009901
76,407.8285714285715,385.50476190476195
77,408.55284552845535,385.57723577235777
78,408.45454545454544,385.6363636363636
79,407.9,386.98333333333335
80,406.5416666666667,387.75
81,406.3565217391304,388.0782608695652
82,405.93548387096774,388.06451612903226
83,404.94354838709677,389.0241935483871
84,404.55,389.23333333333335
85,404.62831858407077,389.5486725663717
86,403.5882352941176,389.8067226890756
87,402.1818181818182,390.34710743801656
88,401.3983739837399,390.8373983739838
89,401.0327868852459,390.4836065573771
90,399.54330708661416,390.45669291338584
91,398.9837398373984,389.94308943089436
92,397.71875,390.203125
93,396.7890625,390.5
94,395.40769230769234,391.5230769230769
95,394.8032786885246,392.46721311475414
96,394.528,392.496
97,394.35,392.6583333333333
98,393.01626016260167,393.49593495934965
99,391.44715447154476,393.7804878048781
100,390.244094488189,394.0472440944882
101,389.264,394.384
102,387.4206349206349,395.0079365079365
103,386.06299212598424,395.59842519685037
104,385.4186046511628,395.73643410852713
105,382.7829457364341,396.6511627906977
106,380.86614173228344,397.0472440944882
107,378.93600000000004,398.208
108,377.0,398.40000000000003
109,376.2096774193548,397.8709677419355
110,374.616,397.144
111,373.3414634146342,395.39024390243907
112,371.5289256198347,394.2727272727273
113,370.60769230769233,392.8615384615385
114,369.82307692307694,392.21538461538466
115,369.584,390.616
116,368.921875,388.4609375
117,368.9296875,387.0390625
118,368.38095238095235,384.9682539682539
119,368.265625,383.6015625
120,367.92307692307696,380.9384615384616
121,367.61240310077517,379.4341085271318
122,367.42622950819674,377.5737704918033
123,367.1290322580645,375.241935483871
124,366.76229508196724,374.0409836065574
125,366.0327868852459,371.5245901639344
126,366.016,369.904
127,366.3893805309734,368.72566371681415
128,366.52100840336135,366.61344537815125
129,366.55,365.2833333333333
130,366.5882352941176,362.4957983193277
131,366.8521739130435,361.295652173913
132,367.32456140350877,360.4298245614035
133,368.6639344262295,358.5081967213115
134,369.52542372881356,357.1694915254237
135,370.9504132231405,354.87603305785126
136,372.52136752136755,353.7863247863248
137,373.76229508196724,352.5
138,375.70634920634916,351.07936507936506
139,377.4166666666667,349.73333333333335
140,379.09836065573774,348.09836065573774
141,379.7741935483871,347.9193548387097
142,382.29508196721315,346.99180327868856
143,384.62204724409446,346.59842519685037
144,388.1282051282052,345.34188034188037
145,389.29508196721315,344.2295081967213
146,391.9917355371901,343.3057851239669
147,393.7295081967213,343.25409836065575
148,396.8688524590164,342.0409836065574
149,399.23577235772365,339.75609756097566
150,399.6446280991736,339.04958677685954
151,401.3697478991596,337.5882352941176
152,403.8225806451613,337.14516129032256
153,406.6209677419355,334.491935483871
154,407.704,332.8
155,410.94166666666666,331.2833333333333
156,413.984,330.952
157,416.8347107438017,329.54545454545456
158,417.72727272727275,329.56198347107437
159,419.94017094017096,329.70940170940173
160,421.7142857142857,330.5798319327731
161,422.5641025641026,331.6581196581197
162,423.3140495867769,332.4958677685951
163,423.43859649122805,333.7631578947368
164,424.51612903225805,335.09677419354836
165,424.248,336.24
166,423.94262295081967,336.8688524590164
167,424.11382113821145,338.31707317073176
168,424.2314049586777,340.68595041322317
169,424.4516129032258,341.4112903225806
170,424.33870967741933,344.30645161290323
171,424.09016393442624,345.7049180327869
172,424.07317073170736,349.5853658536586
173,423.925,351.05833333333334
174,424.4715447154472,352.9105691056911
175,423.72727272727275,355.4793388429752
176,423.45454545454544,358.04958677685954
177,423.325,361.01666666666665
178,423.08403361344534,363.6890756302521
179,421.31666666666666,366.19166666666666
180,419.91452991452996,369.11111111111114
181,418.71666666666664,370.7583333333333
182,418.23966942148763,371.8595041322314
183,415.728,374.344
184,413.3412698412698,375.8412698412698
185,411.16666666666663,377.88095238095235
186,410.18897637795277,379.5748031496063
187,407.75609756097566,381.2845528455285
188,405.0234375,382.78125
189,401.98387096774195,385.5403225806451
190,400.453781512605,387.43697478991595
191,398.68,389.216
192,395.9767441860465,390.3875968992248
193,393.23664122137404,393.51145038167937
194,392.6611570247934,394.44628099173553
195,390.44628099173553,396.10743801652893
196,389.031746031746,395.57142857142856
197,387.4538461538462,395.9461538461539
198,385.2992125984252,395.0314960629921
199,383.8455284552846,395.62601626016266
200,381.032,395.528
201,379.14516129032256,394.39516129032256
202,376.4596774193548,392.3306451612903
203,374.66379310344826,391.9310344827586
204,372.9586776859504,390.6115702479339
205,371.8114754098361,389.09016393442624
206,369.25581395348837,386.7519379844961
207,368.244094488189,385.9685039370079
208,367.0,384.7107438016529
209,366.0,382.32
210,363.4461538461539,379.1
211,362.2480620155039,378.2480620155039
212,359.94308943089436,375.7723577235773
213,358.37007874015745,372.07086614173227
214,356.4732824427481,368.7175572519084
215,354.4,366.6666666666667
216,353.578125,363.4140625
217,351.14503816793894,358.6564885496183
218,349.9603174603174,357.2936507936508
219,348.5934959349594,355.2276422764228
220,348.51181102362204,352.8818897637795
221,346.48091603053433,348.98473282442745
222,345.69354838709677,347.5725806451613
223,345.27192982456137,345.9298245614035
224,345.2764227642277,342.8536585365854
225,344.81967213114757,340.7049180327869
226,343.83846153846156,336.90769230769234
227,343.5403225806451,336.80645161290323
228,343.50877192982455,334.4035087719298
229,344.8225806451613,333.0322580645161
230,344.68333333333334,329.875
231,344.58870967741933,327.76612903225805
232,344.43362831858406,326.3274336283186
233,345.16513761467894,323.60550458715596
234,346.504132231405,320.87603305785126
235,346.7154471544716,317.3658536585366
236,346.6,316.824
237,346.96296296296293,315.1944444444444
238,348.32800000000003,313.048
239,349.0924369747899,311.6050420168067
240,349.9075630252101,309.57142857142856
241,350.7603305785124,309.6942148760331
242,351.9026548672566,309.10619469026545
243,354.05882352941177,308.6890756302521
244,356.00000000000006,308.2357723577236
245,358.3103448275862,307.7931034482759
246,359.04237288135596,307.70338983050846
247,360.4786324786325,307.9059829059829
248,362.7685950413223,307.8429752066116
249,364.5546218487395,308.6050420168067
250,366.78991596638656,308.1344537815126
251,368.4491525423729,308.27966101694915
252,369.80172413793105,309.44827586206895
253,371.40677966101697,310.7542372881356
254,373.48739495798316,312.25210084033614
255,376.00813008130086,313.6666666666667
256,376.94354838709677,314.09677419354836
257,378.63709677419354,315.508064516129
258,379.992,317.688
259,383.031746031746,319.76190476190476
