position,x0,y0
0,535.42,183.97
1,535.42,183.97
2,532.5098039215686,180.9607843137255
3,527.3495145631067,176.4271844660194
4,527.3495145631067,176.4271844660194
5,525.378640776699,174.43689320388347
6,521.2574257425742,169.5148514851485
7,521.2574257425742,169.5148514851485
8,518.86,166.67000000000002
9,514.1037735849056,161.83018867924528
10,514.0841121495326,161.8411214953271
11,509.00952380952384,156.9714285714286
12,505.8269230769231,154.3846153846154
13,505.7641509433962,154.38679245283018
14,500.61764705882354,150.51960784313727
15,497.34313725490193,149.14705882352942
16,497.34313725490193,149.14705882352942
17,491.53846153846155,144.6346153846154
18,488.9428571428572,143.0
19,486.42857142857144,140.31428571428572
20,484.02830188679246,137.83962264150944
21,483.125,135.80769230769232
22,481.66964285714283,132.94642857142856
23,480.67307692307696,130.23076923076923
24,479.4220183486239,128.10091743119267
25,479.4150943396226,127.36792452830188
26,479.5714285714286,126.4
27,479.8453608247423,125.24742268041237
28,480.67,125.22
29,481.3714285714286,124.65714285714287
30,482.1078431372549,123.70588235294117
31,483.16666666666663,122.75
32,484.28181818181815,122.5090909090909
33,485.1588785046729,121.79439252336448
34,485.38679245283015,121.63207547169812
35,485.73148148148147,121.98148148148148
36,485.8878504672897,121.85981308411215
37,485.5096153846154,122.75961538461539
38,485.28846153846155,122.89423076923077
39,484.5,123.43396226415094
40,483.7575757575758,123.7878787878788
41,482.7766990291262,124.41747572815532
42,480.67,124.3
43,479.38383838383845,124.66666666666667
44,476.65306122448976,124.45918367346938
45,474.9320388349514,125.34951456310678
46,472.77419354838713,125.8494623655914
47,471.03000000000003,127.38000000000001
48,468.07142857142856,128.45918367346937
49,465.7448979591836,128.78571428571428
50,463.6,129.33333333333334
51,461.2708333333333,129.52083333333331
52,458.9615384615385,130.125
53,455.3125,129.21875
54,452.47572815533977,128.84466019417474
55,449.27450980392155,128.73529411764704
56,446.5288461538462,128.15384615384616
57,443.8130841121495,128.15887850467288
58,440.20952380952383,128.25714285714287
59,437.27102803738313,128.28971962616822
60,434.5533980582524,128.33009708737862
61,432.26213592233006,128.51456310679612
62,429.803738317757,129.37383177570092
63,427.44117647058823,129.5
64,424.7596153846154,129.6346153846154
65,421.6930693069307,129.94059405940595
66,418.6930693069307,129.94059405940595
67,414.7692307692308,129.42307692307693
68,412.7641509433962,130.00943396226415
69,409.79999999999995,130.6
70,406.98095238095243,130.40952380952382
71,404.0934579439252,130.53271028037383
72,401.69902912621353,130.59223300970874
73,400.50467289719626,130.62616822429905
74,399.2761904761905,130.52380952380955
75,397.6346153846154,130.10576923076923
76,396.35849056603774,129.52830188679243
77,394.6792452830189,129.19811320754715
78,392.91346153846155,129.77884615384616
79,390.5648148148148,129.33333333333331
80,387.58878504672896,128.54205607476635
81,384.75,127.83333333333333
82,381.72115384615387,127.70192307692308
83,378.83809523809526,127.46666666666668
84,376.19230769230774,127.32692307692308
85,372.74,128.07
86,369.72815533980577,128.45631067961165
87,367.1333333333334,129.21904761904764
88,363.73333333333335,129.75238095238097
89,360.86915887850466,129.60747663551402
90,356.7788461538462,129.89423076923077
91,353.63888888888886,130.46296296296296
92,350.31775700934577,130.73831775700933
93,345.7428571428572,130.1904761904762
94,342.4150943396226,130.08490566037736
95,338.9065420560747,129.42990654205607
96,335.8828828828829,128.7117117117117
97,333.8738738738739,128.7027027027027
98,331.66990291262135,129.66990291262135
99,330.50476190476195,130.65714285714287
100,329.2912621359223,131.61165048543688
101,328.45544554455444,133.7128712871287
102,327.2053571428571,136.94642857142856
103,326.25,138.5096153846154
104,325.4622641509434,140.52830188679243
105,325.4857142857143,142.55238095238096
106,325.16666666666663,144.60185185185185
107,325.24271844660194,146.1165048543689
108,324.9320388349514,148.30097087378638
109,325.5757575757576,150.97979797979798
110,325.19607843137254,152.91176470588235
111,323.8285714285715,156.93333333333334
112,322.8269230769231,159.54807692307693
113,321.2549019607843,162.68627450980392
114,319.73584905660374,166.0
115,318.2330097087378,168.9029126213592
116,317.00970873786406,172.3398058252427
117,314.8446601941747,175.61165048543688
118,313.5754716981132,178.5
119,311.6574074074074,181.67592592592592
120,309.41346153846155,185.3846153846154
121,308.0792079207921,188.5148514851485
122,306.6698113207547,191.5377358490566
123,304.22857142857146,194.90476190476193
124,302.26213592233006,198.09708737864077
125,300.1650485436893,200.93203883495144
126,297.7244897959183,204.72448979591834
127,296.4444444444444,206.5648148148148
128,296.9117647058824,205.34313725490196
129,297.56435643564356,206.5742574257426
130,297.2666666666667,207.8761904761905
131,297.5135135135135,208.23423423423424
132,297.5272727272727,208.17272727272726
133,297.31428571428575,208.21904761904764
134,297.47115384615387,207.3653846153846
135,298.03846153846155,207.48076923076925
136,297.9587628865979,207.30927835051546
137,298.4271844660194,206.54368932038832
138,298.21212121212125,206.75757575757578
139,298.60416666666663,206.9375
140,299.0,206.53846153846155
141,299.4646464646465,206.52525252525254
142,299.9807692307692,206.875
143,300.91346153846155,208.08653846153848
144,301.4095238095238,208.63809523809525
145,302.1826923076923,209.22115384615387
146,303.50943396226415,209.93396226415095
147,304.40566037735846,209.8490566037736
148,304.97169811320754,210.1132075471698
149,306.13888888888886,209.94444444444443
150,306.6306306306306,209.6036036036036
151,308.53097345132744,210.39823008849558
152,309.73394495412845,210.2935779816514
153,310.8679245283019,210.36792452830187
154,311.23423423423424,210.04504504504504
155,312.66666666666663,210.55555555555554
156,314.25,210.7142857142857
157,316.5462962962963,210.83333333333331
158,317.55454545454546,211.3181818181818
159,318.4311926605505,211.83486238532112
160,319.56756756756755,212.57657657657657
161,321.0740740740741,213.32407407407408
162,322.6146788990826,213.6697247706422
163,324.7,214.43636363636364
164,326.2685185185185,214.83333333333331
165,328.17272727272723,215.4272727272727
166,329.7706422018349,216.60550458715596
167,332.0363636363636,217.3272727272727
168,334.3070175438596,217.94736842105263
169,336.4910714285714,218.89285714285714
170,338.3611111111111,219.98148148148147
