position,x0,y0,x1,y1
0,461.20939098746265,234.1420172644682,453.1317141261864,246.8777798904432
1,464.3336857614989,232.59167999252296,455.0725893460621,247.25076190408117
2,463.85685717411747,230.51940872628182,452.6935360563502,246.1381007602113
3,462.2947097870995,229.53353340372308,453.93160025851046,244.5141970760378
4,463.54054853704935,230.43932151283212,453.2167213217862,243.6482399945513
5,463.28433196448646,227.0267132063257,453.78273327666847,243.160898389803
6,463.61335880138535,225.34619707095,454.04310642674716,239.0884478351387
7,463.60051531737525,225.14372846540866,453.92407500734004,239.22846273696274
8,463.4626895787182,224.6353850610095,453.8340242293124,238.8438948786013
9,463.49328792782893,223.6086208182911,454.19343010092865,238.39845763072898
10,463.47388117771294,222.64654286633862,454.2380305532057,238.08219556098254
11,463.4852211970952,221.26565240158837,454.33727063037765,237.9395392292185
12,463.658898739667,219.821909369978,455.15562863427294,237.20721915412463
13,463.66061586875566,218.8309480694199,455.0439820749179,236.781412933179
14,463.49361215494605,217.2310247514837,454.9992905167466,235.84488459447795
15,463.42190488581537,215.0602299285342,455.28296190833765,235.5569155853513
16,463.0784135578945,213.8675737748172,455.7549558028398,234.62863031504588
17,462.8358916406551,213.05858328745154,455.9755345722284,234.14674360801826
18,462.6328382006896,211.3381744151204,456.2025651786188,233.98893240933998
19,462.6572588724257,209.54966473816242,456.0159149713273,232.89769322961646
20,462.3932719093671,207.76209974721183,456.341724976808,232.06713061661415
21,462.03518329241615,205.7484983366973,458.8911147624695,228.90687058102313
22,461.9642931237742,204.04671400913816,459.13148831105207,227.71409754713332
23,462.00795673880685,202.5878247721347,458.8108762411497,228.03377510341838
24,462.05917220834436,201.523077897539,459.00494386221385,227.06209039905227
25,461.8846008289137,200.04461906409017,459.31219411364236,226.75517386937858
26,461.62136140842347,198.72395622322182,459.20746727264384,225.58703752766624
27,461.3105846397133,197.36244985661918,458.9504255455781,224.76253089409605
28,460.9404017247165,195.91254891010232,459.1533647498256,224.43190598520974
29,460.78083621951697,195.1184156473379,459.39143860559057,223.73764692440952
30,460.44445897825983,194.36878324212063,458.78032185027257,223.7320310061324
31,460.3022954260517,193.94374931046025,458.8570785841938,223.19046783896093
32,459.8459545565174,193.01858752551937,459.6698234962529,220.7670355608236
33,459.5279803638915,192.73278441262676,459.52791902500536,219.29142854650883
34,459.14714661460073,191.71276694306,459.1211826695488,219.1629641340872
35,459.0134042850157,191.5244353376614,458.6976720383498,219.158733397339
36,458.84784219633696,190.6979860216478,459.0933797740785,219.61325453238518
37,458.69073996939096,189.44180633155537,459.9286030848309,218.36661131025974
38,458.3222223982823,188.0395199472153,460.01213138489175,217.4698324995992
39,458.30325859640516,187.3426383822347,459.58684947932784,216.97730133458225
40,458.13384198370284,186.78038701166042,459.718904676141,215.88185802129627
41,457.9144253577154,186.00844399680776,458.8961335019702,215.244495012726
42,457.9635616823244,185.35652766716396,458.07678289011636,215.21873107400918
43,457.78769410852067,185.10330848291017,458.2123680495722,215.3136132975499
44,457.5318818440544,183.92709820075947,458.34511583593587,214.6913911356395
45,457.36202463402606,183.14905456884875,458.987855059772,213.4541423126136
46,457.2713107149675,182.334153676718,460.0505035822683,212.11576615079414
47,457.2416547331648,182.06421681814962,459.8168521287983,212.1844963744849
48,456.821591400038,181.13169802339345,459.8480302022824,212.91167139197148
49,456.4652044225929,180.55848284501653,459.86245709241325,213.22512947910388
50,455.75905418771936,179.62656283749283,460.2839422612319,213.0247079304173
51,455.4642957705088,179.28574328047486,460.4936660379998,213.05064131961032
52,455.37975072480924,179.21519994968725,461.1309507047527,213.38095467675154
53,455.09523890428,178.6666687824823,461.31395314181987,213.5930236810268
54,455.03488408115237,178.43023347572438,461.82142841781916,213.5238096971326
55,454.8023256742583,177.5116281629069,461.84523805969263,212.97619051392326
56,454.41860468028517,176.6744186863538,461.5679012230156,212.59259260314843
57,454.24705883415464,176.05882356475158,461.3164556928675,212.94936709283704
58,454.1511628016263,175.97674422267295,461.31325300890256,212.506024100146
59,453.70238095671954,174.90476191958214,460.9411764693878,212.6470588249802
60,453.48837209339723,173.93023255943072,461.15909090899277,212.9545454546429
61,453.4197530866494,173.66666666749038,461.5301204818823,213.08433734946075
62,453.24418604655085,173.0813953489755,461.3928571428475,213.65476190477122
63,453.33750000003715,172.96250000014,461.3703703703624,213.85185185186145
64,453.1772151898781,172.06329113926068,461.15662650602377,214.2289156626516
65,453.21686746988195,171.65060240964976,460.6623376623376,214.0389610389616
66,453.33734939759233,170.81927710844175,460.11538461538396,213.53846153846192
67,453.51190476190567,170.5595238095292,460.5822784810125,213.6708860759496
68,453.49411764706167,170.41176470589366,460.65432098765365,212.88888888888957
69,453.51724137931353,170.2528735632323,460.3924050632905,212.6708860759504
70,453.7179487179599,170.30769230773637,460.903614457829,211.62650602410088
71,454.08045977013916,169.56321839090495,460.80459770114396,210.83908045978424
72,454.2771084342464,169.02409638754042,460.9529411763516,210.67058823571446
73,454.2073170740274,168.57317073529444,461.36708860748354,210.27848101346703
74,454.2207792217363,167.74025974444245,461.1794871793758,210.15384615479599
75,454.2345679021445,167.28395062189634,460.8815789473333,210.48684210642318
76,454.6506024111515,167.46987952768058,460.6410256411771,210.28205128441536
77,454.7073170793505,167.25609760792332,460.1948051962872,209.66233767465042
78,454.71604938855654,167.27160498232698,460.0128205138762,209.83333334480326
79,454.6708860793406,167.49367092883028,459.6708860787722,209.50632912338574
80,454.8831168841793,168.09090917406783,459.17808218401865,208.97260258879
81,455.14457831908095,167.80722887845502,458.7922077540183,208.66233734507054
