"time" "x" "y" "speed" "angle"
"1" 0 88.1441526118657 38.5277681627023 NA NA
"2" 0.2 94.0103276789478 33.0584595246193 40.1015420203094 NA
"3" 0.4 99.7510613236216 27.6021971021592 39.6001333336898 -0.0095961222895327
"4" 0.6 106.093225353493 21.9129492396389 42.6000545254906 0.0288138819559428
"5" 0.8 111.877730780882 18.6459033604477 33.2167472129015 0.217054398896299
"6" 1 113.946253410404 19.1551360575485 10.6514128272272 0.755511196736882
"7" 1.2 117.917272636562 21.5843055551834 23.2754474407859 0.307613956016265
"8" 1.4 121.460926373364 25.3563343986836 25.8774435573495 0.267609389669815
"9" 1.6 124.579401445027 29.5965934595053 26.3176194190628 0.120070799189375
"10" 1.8 127.489613289067 34.0469187426263 26.5869931088374 0.0549856252381858
"11" 2 129.590830910527 38.4149592099161 24.2357654183932 0.130766920901439
"12" 2.2 131.364177926892 42.9049819045817 24.1376590823658 0.0722199745661068
"13" 2.4 133.340936938179 47.9412412717386 27.0515640037608 0.00211891310594803
"14" 2.6 134.20632653264 51.4961638402926 18.2936967413747 0.135239299954416
"15" 2.8 134.911421954446 55.725682297996 21.4394414210741 0.0736004768040659
"16" 3 135.225769364835 60.0465304609011 21.6613383365953 0.0925657157772442
"17" 3.2 135.9148209165 64.9532962999395 24.774555011143 -0.0668931612022989
"18" 3.4 136.263299068442 69.3022963918504 21.8146962056672 0.0595590294674273
"19" 3.6 135.771871973808 73.3831434851004 20.5516505345848 0.199803224929455
"20" 3.8 135.600199440062 77.5199118765327 20.7016449728012 -0.0783703274348625
"21" 4 134.766417770588 81.0175229695889 17.9780944698128 0.192542976270866
"22" 4.2 133.93993314825 84.4569633784514 17.6867373737193 0.00180670758999164
"23" 4.4 133.159845439288 88.0623685587158 18.444161235707 -0.0227434730458276
"24" 4.6 131.757814280552 90.758549784044 15.1946409713105 0.266442630812005
"25" 4.8 130.506537106383 94.2284613950086 18.4431431394583 -0.133430693961503
"26" 5 129.056992439312 97.8218901068681 19.3738932903591 0.03732978790845
"27" 5.2 127.269964387265 101.0744157101 18.5555867991839 0.118980485013057
"28" 5.4 125.200265113646 104.707770955791 20.9074899405766 0.0153918742099185
"29" 5.6 122.802277696719 107.691642412152 19.1401623032727 0.159166728292332
"30" 5.8 121.833702141175 109.013077911784 8.19196311405827 -0.0444484256319511
"31" 6 121.631902186031 109.080666640783 1.06408949557699 0.615096052421076
"32" 6.2 119.6068775715 109.354967013146 10.2175894707805 0.188550407671773
"33" 6.4 116.104645629519 109.679574534047 17.5862152111098 0.0422140300506535
"34" 6.6 112.587792110849 109.308464086628 17.681898679133 0.197556200496861
"35" 6.8 108.398417688482 110.075996747626 21.2955185640553 -0.286334194277363
"36" 7 103.619628006496 111.353368812687 24.732827485575 -0.0799940515988514
"37" 7.2 99.3678642283636 113.663919460779 24.1951128962213 -0.236593842981858
"38" 7.4 95.8583986366452 116.886238589444 23.8220954716508 -0.244980943687365
"39" 7.6 92.7586242379808 120.92029641337 25.4372875172419 -0.172853481995889
"40" 7.8 89.7912380436994 125.718746378705 28.2092639463691 -0.101331271488457
"41" 8 86.5010494984629 129.792560332637 26.1826759492139 0.125541252900871
"42" 8.2 82.4620035226918 131.846858868813 22.6572476650002 0.420900446272023
"43" 8.4 77.9322552432075 133.122679142644 23.5299473260181 0.195970233908377
"44" 8.6 73.0713204483195 134.224873628339 24.9216370672401 0.0515664073322642
"45" 8.8 69.1535282246607 134.832942414425 19.8234984023845 0.0689966543006763
"46" 9 65.6107132839387 135.199146168036 17.808455079935 0.0509790337461672
"47" 9.2 61.9031253247593 135.000738651704 18.5644647226828 0.156462316716048
"48" 9.4 58.123525413386 134.54285219038 19.0361731326943 0.0670963886005186
"49" 9.6 54.5864262195 133.670041312027 18.2159748138546 0.121366643650198
"50" 9.8 53.5706522134658 133.129018542467 5.7543515458262 0.247476789573528
"51" 10 52.2950593844813 132.66265590857 6.79085998171736 -0.138894440621288
"52" 10.2 49.1992753680736 131.270647406392 16.9717164323334 0.0720516387040377
"53" 10.4 45.6803761676415 130.057986799832 18.6099417849058 -0.0906917003522429
"54" 10.6 42.3691685471925 128.947124933162 17.4628963752732 -0.00818205375901156
"55" 10.8 38.5996525445966 127.576611165537 20.0546496361057 0.0250334372664387
"56" 11 34.8784341831834 125.502058905918 21.3021320360224 0.159857982143915
"57" 11.2 30.9526104409091 123.364504864925 22.3501841902764 -0.00997803500397263
"58" 11.4 27.5026382350678 121.234446317058 20.2728005209062 0.0545255012734696
"59" 11.6 24.6669399107647 119.116689562028 17.6961003189492 0.0883378583299292
"60" 11.8 23.1757960929593 117.558999919842 10.7818213984829 0.165758428576041
"61" 12 22.0343309457017 117.023084678408 6.30505318852537 -0.368271973762955
"62" 12.2 21.1998339589062 116.125846552498 6.12662524469438 0.382663165015277
"63" 12.4 20.3295199355806 114.911753220211 7.46905134321024 0.127243163662263
"64" 12.6 18.5117609214588 112.965965676461 13.3138433583579 -0.129452600194049
"65" 12.8 15.9159617608187 109.873071504894 20.1892097659187 0.0531566462664405
"66" 13 13.9706104932 107.798286036667 14.220694685556 -0.0549762380060717
"67" 13.2 12.4611266953538 105.503731668335 13.7327356025599 0.1713355108784
"68" 13.4 10.2525135595579 102.413220318726 18.9929147221237 -0.0386089021050603
"69" 13.6 8.65474926779999 99.3041869420415 17.4777996822777 0.14577238039437
"70" 13.8 7.01998898665263 95.899275296052 18.8850896832738 0.0270977331233117
"71" 14 5.50893404502631 92.3209974766415 19.4212249803525 0.0480468708349702
