Female,Male,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300
WO_pause,Male_CRW,0,0,0,47435,79348,102041,119490,133954,146050,156464,165435,173323,180400,186854,192825,198392,203483,208259,212699,216786,220768,224543,228186,231615,234889,238064,241105,244078,246831,249522,252087,254710,257084,259442,261679,263890,266116,268146,270205,272192,274034,275917,277715,279444,281182,282822,284405,286082,287592,289106,290558,292028,293430,294791,296094,297416,298687,299958,301195,302420,303651,304758,305893,306982,308134,309240,310270,311305,312343,313307,314278,315249,316196,317102,317998,318915,319833,320710,321541,322420,323280,324079,324832,325624,326428,327200,327948,328672,329366,330032,330739,331382,332010,332695,333371,333967,334590,335218,335812,336424,336965,337513,338049,338593,339103,339582,340110,340605,341087,341554,342027,342490,342958,343370,343820,344257,344658,345083,345484,345902,346270,346633,346958,347280,347607,347930,348278,348594,348899,349209,349464,349732,349997,350241,350528,350776,351006,351238,351463,351701,351926,352122,352326,352524,352706,352891,353080,353246,353415,353577,353730,353895,354049,354159,354297,354434,354567,354683,354805,354910,355015,355121,355208,355288,355389,355482,355560,355653,355720,355800,355867,355932,355984,356050,356107,356159,356214,356272,356323,356374,356437,356476,356514,356548,356583,356613,356641,356668,356705,356734,356750,356771,356792,356806,356824,356838,356855,356872,356888,356899,356914,356927,356932,356939,356945,356951,356959,356966,356971,356978,356984,356989,356998,357000,357003,357006,357009,357013,357015,357016,357016,357018,357018,357020,357022,357023,357023,357025,357026,357026,357026,357026,357026,357026,357026,357026,357026,357026,357026,357026,357026,357026,357026,357026,357026,357026,357027,357027,357027,357027,357027,357027,357027,357027,357027,357027,357027,357027,357027,357028,357028,357028,357028,357028,357028,357028,357028,357028,357028,357028,357028,357028,357028,357028,357028,357028,357028,357028,357028,357028,357028,357028,357028,357028,357028,357028,357028,357028,357028,357028,357028,357028,357028,357028,357028,357028,357028,357028,357028,357028
Exp_data,Male_CRW,0,0,0,23906,69572,102453,124042,139752,152264,162573,171487,179374,186465,192910,198959,204491,209705,214594,219267,223649,227807,231801,235451,239084,242389,245648,248691,251678,254560,257423,260114,262667,265171,267547,269869,272236,274338,276519,278604,280650,282583,284588,286443,288245,290011,291708,293393,295006,296604,298223,299698,301167,302678,304093,305445,306844,308211,309504,310805,312111,313333,314569,315708,316901,318071,319191,320282,321382,322475,323506,324468,325431,326377,327373,328358,329305,330211,331134,332006,332882,333761,334589,335446,336276,337086,337917,338718,339459,340239,341029,341737,342486,343206,343951,344620,345289,345915,346579,347240,347874,348498,349116,349716,350297,350855,351442,352008,352508,353047,353593,354115,354643,355149,355633,356115,356568,357025,357522,357952,358386,358800,359203,359606,359984,360370,360765,361136,361509,361845,362209,362531,362886,363220,363537,363844,364130,364392,364667,364960,365234,365487,365744,365956,366197,366428,366658,366896,367113,367329,367521,367712,367894,368077,368260,368406,368570,368719,368871,369023,369180,369307,369443,369566,369696,369805,369918,370031,370137,370224,370320,370413,370507,370598,370680,370772,370856,370923,370999,371068,371125,371189,371245,371286,371332,371373,371414,371454,371494,371529,371562,371595,371623,371661,371698,371728,371750,371779,371805,371822,371838,371859,371871,371889,371908,371917,371932,371943,371954,371977,371985,371999,372007,372010,372013,372019,372024,372028,372033,372036,372039,372042,372045,372050,372054,372055,372058,372061,372062,372064,372065,372066,372066,372068,372069,372071,372071,372072,372073,372073,372074,372074,372075,372075,372075,372075,372076,372076,372076,372076,372076,372076,372076,372076,372076,372076,372076,372076,372076,372076,372076,372076,372076,372076,372076,372076,372076,372076,372076,372076,372076,372076,372076,372076,372076,372076,372076,372076,372076,372076,372076,372076,372076,372076,372076,372076,372076,372076,372076,372076,372076,372076,372076,372076,372076,372076,372076,372076,372076,372076,372076
Sur_data,Male_CRW,0,0,0,23612,67585,100165,122789,139119,151487,161667,170428,178379,185498,191858,197790,203481,208687,213565,218129,222372,226444,230267,233919,237507,240986,244205,247379,250361,253226,255975,258665,261243,263837,266292,268654,270975,273190,275322,277459,279453,281550,283444,285293,287003,288757,290537,292200,293842,295375,296922,298455,299988,301384,302822,304220,305532,306894,308218,309432,310772,311992,313226,314456,315632,316750,317880,318970,320041,321156,322268,323310,324383,325386,326384,327336,328281,329222,330169,331147,332066,332960,333773,334605,335447,336241,337038,337800,338606,339379,340117,340826,341540,342280,342994,343675,344407,345071,345745,346375,347012,347646,348244,348855,349462,350028,350589,351126,351729,352289,352820,353381,353913,354389,354885,355370,355842,356315,356798,357241,357621,358043,358465,358862,359274,359631,359968,360341,360706,361039,361428,361799,362131,362459,362787,363092,363408,363683,363960,364216,364506,364766,365009,365260,365507,365727,365967,366180,366402,366589,366814,367004,367189,367377,367549,367721,367877,368035,368201,368347,368519,368652,368800,368941,369076,369199,369332,369467,369570,369682,369796,369879,369970,370055,370142,370227,370299,370370,370440,370490,370571,370646,370710,370763,370816,370865,370910,370963,371007,371047,371090,371125,371167,371192,371228,371258,371283,371324,371343,371366,371391,371414,371432,371448,371459,371476,371491,371504,371515,371525,371530,371538,371545,371550,371553,371555,371559,371571,371575,371578,371581,371587,371590,371592,371595,371597,371598,371600,371601,371601,371604,371604,371606,371607,371607,371607,371607,371607,371608,371609,371610,371610,371610,371610,371610,371610,371610,371610,371610,371610,371610,371610,371610,371610,371610,371610,371610,371610,371610,371610,371610,371610,371610,371610,371610,371610,371610,371610,371610,371610,371610,371610,371610,371610,371610,371610,371610,371610,371610,371610,371610,371610,371610,371610,371610,371610,371610,371610,371610,371610,371610,371610,371610,371610,371610,371610,371610,371610,371610,371610,371610
Male_CRW,Male_CRW,0,0,23665,69853,95085,112702,126570,138153,148263,156991,164774,171646,177837,183583,188777,193541,198118,202321,206216,209912,213385,216733,219908,222958,225840,228514,231186,233686,236127,238428,240641,242844,244980,246953,248871,250723,252505,254254,256051,257713,259433,261003,262555,264037,265487,266988,268318,269701,270982,272312,273611,274808,275995,277165,278269,279343,280473,281581,282656,283710,284712,285708,286696,287667,288628,289517,290395,291225,292083,292899,293719,294519,295319,296080,296819,297555,298289,299031,299685,300345,300961,301634,302289,302935,303509,304054,304635,305217,305771,306315,306778,307239,307777,308219,308713,309187,309637,310070,310465,310901,311303,311675,312067,312401,312780,313114,313451,313770,314081,314357,314654,314952,315217,315494,315748,316019,316257,316491,316734,316970,317185,317383,317560,317753,317932,318109,318254,318433,318596,318757,318917,319077,319229,319361,319472,319584,319701,319812,319936,320039,320148,320242,320363,320445,320530,320614,320704,320789,320857,320923,320996,321081,321144,321211,321260,321307,321343,321392,321440,321482,321527,321585,321627,321656,321691,321718,321741,321767,321802,321827,321852,321868,321887,321908,321929,321945,321955,321973,321981,321992,322008,322016,322027,322035,322047,322053,322059,322071,322079,322087,322093,322098,322105,322111,322114,322117,322120,322124,322126,322133,322137,322139,322142,322142,322142,322142,322143,322143,322144,322144,322144,322144,322145,322146,322146,322147,322148,322148,322149,322150,322151,322152,322152,322153,322153,322153,322154,322154,322154,322154,322154,322154,322154,322154,322154,322154,322154,322154,322154,322154,322154,322154,322154,322154,322154,322154,322154,322154,322154,322154,322154,322154,322154,322154,322154,322154,322154,322154,322154,322154,322154,322154,322154,322154,322154,322154,322154,322154,322154,322154,322154,322154,322154,322154,322154,322154,322154,322154,322154,322154,322154,322154,322154,322154,322154,322154,322154,322154,322154,322154,322154,322154,322154,322154,322154,322154,322154,322154,322154,322154
only_pause,Male_CRW,0,0,0,0,67240,107068,128905,143368,155365,165211,173941,181732,188858,195404,201467,207054,212354,217388,222091,226607,230820,234829,238679,242356,245889,249380,252613,255708,258777,261665,264400,267105,269722,272302,274827,277151,279421,281626,283764,285868,287982,289977,291924,293878,295697,297556,299329,301020,302734,304452,305998,307605,309207,310698,312142,313557,314919,316347,317727,319042,320375,321639,322957,324230,325498,326657,327860,328996,330093,331190,332223,333296,334364,335459,336498,337522,338515,339475,340453,341428,342321,343289,344197,345107,345991,346854,347671,348523,349372,350160,350975,351782,352596,353428,354205,354920,355692,356461,357182,357889,358571,359248,359956,360633,361246,361939,362507,363139,363766,364385,365029,365604,366155,366701,367236,367778,368287,368826,369339,369875,370341,370845,371310,371764,372194,372664,373090,373545,373986,374405,374833,375198,375575,375958,376359,376717,377037,377401,377717,378092,378414,378734,379075,379356,379645,379962,380246,380486,380779,381067,381311,381543,381797,382051,382261,382509,382729,382964,383153,383335,383510,383692,383886,384035,384186,384348,384493,384639,384783,384916,385048,385172,385298,385412,385531,385631,385736,385837,385939,386038,386128,386207,386300,386366,386449,386508,386581,386632,386694,386750,386804,386855,386902,386939,386988,387023,387064,387097,387128,387159,387187,387226,387256,387278,387301,387318,387339,387360,387380,387388,387400,387411,387425,387435,387443,387456,387469,387472,387481,387491,387493,387499,387500,387504,387508,387510,387513,387515,387519,387523,387524,387525,387525,387525,387525,387528,387530,387530,387530,387530,387530,387530,387530,387530,387530,387530,387530,387530,387530,387530,387531,387531,387531,387531,387531,387531,387531,387531,387531,387531,387531,387531,387531,387531,387531,387531,387531,387531,387531,387531,387531,387531,387531,387531,387531,387531,387531,387531,387531,387531,387531,387531,387531,387531,387531,387531,387531,387531,387531,387531,387531,387531,387531,387531,387531,387531,387531,387531,387531,387531
