Female,Male,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300
female_after,male_after,0,0,0,16589,64375,99294,121862,137629,150179,160456,169403,177445,184632,191230,197348,202977,208357,213270,217945,222246,226452,230484,234248,237855,241290,244589,247753,250766,253744,256450,259202,261780,264274,266765,269178,271482,273723,275884,277989,280024,281955,283954,285807,287639,289467,291243,292976,294659,296228,297868,299379,300866,302369,303771,305175,306543,307888,309216,310570,311853,313050,314310,315518,316692,317894,319008,320182,321274,322388,323525,324604,325589,326560,327545,328511,329500,330509,331429,332349,333253,334137,334999,335883,336712,337526,338341,339144,339936,340686,341518,342223,342906,343673,344401,345123,345809,346490,347159,347814,348447,349022,349659,350223,350823,351359,351915,352519,353040,353627,354124,354692,355231,355755,356261,356758,357237,357714,358159,358659,359124,359530,359959,360389,360792,361187,361570,361943,362285,362687,363030,363392,363735,364047,364368,364684,365000,365317,365594,365899,366202,366500,366794,367004,367247,367501,367744,367987,368241,368468,368683,368865,369073,369284,369453,369637,369825,369995,370148,370300,370481,370619,370762,370893,371024,371159,371282,371407,371525,371631,371750,371850,371954,372049,372138,372248,372340,372418,372489,372572,372656,372709,372786,372845,372896,372948,373006,373054,373111,373152,373194,373232,373269,373316,373358,373385,373411,373439,373468,373504,373535,373554,373569,373588,373606,373627,373640,373650,373658,373674,373682,373697,373708,373714,373722,373725,373733,373741,373743,373748,373752,373755,373759,373761,373763,373766,373766,373768,373768,373769,373772,373773,373773,373773,373773,373775,373775,373776,373776,373776,373778,373778,373778,373778,373778,373778,373778,373778,373778,373778,373778,373778,373778,373778,373778,373778,373778,373778,373778,373778,373778,373778,373778,373778,373778,373778,373778,373778,373778,373778,373778,373778,373778,373778,373778,373778,373778,373778,373778,373778,373778,373778,373778,373778,373778,373778,373778,373778,373778,373778,373778,373778,373778,373778,373778,373778,373778,373778,373778,373778,373778
female_before,male_after,0,0,35788,79284,102671,118943,131339,141692,150405,157766,164523,170426,175661,180377,184698,188677,192370,195835,198968,201940,204700,207281,209795,212294,214500,216682,218756,220772,222613,224437,226288,228005,229729,231281,232858,234374,235843,237271,238693,240049,241303,242565,243831,245062,246203,247339,248497,249596,250680,251724,252724,253690,254621,255520,256437,257294,258151,258954,259770,260621,261384,262127,262891,263617,264287,264962,265624,266254,266885,267523,268113,268739,269331,269880,270418,270928,271477,271968,272462,272959,273387,273798,274244,274653,275059,275471,275817,276161,276517,276851,277165,277482,277797,278092,278408,278693,278976,279220,279464,279706,279959,280186,280405,280624,280810,281007,281186,281335,281524,281710,281875,282048,282195,282330,282476,282599,282733,282850,282950,283049,283149,283250,283361,283440,283527,283638,283722,283800,283869,283944,284005,284075,284136,284189,284255,284308,284363,284413,284460,284502,284549,284590,284635,284669,284706,284746,284767,284791,284818,284842,284868,284884,284905,284927,284947,284959,284973,284992,285003,285015,285028,285040,285050,285057,285065,285077,285089,285096,285107,285113,285119,285126,285129,285133,285136,285143,285147,285148,285153,285157,285160,285161,285162,285162,285164,285166,285167,285168,285172,285172,285173,285173,285174,285174,285174,285174,285176,285176,285176,285177,285177,285177,285177,285177,285177,285177,285178,285178,285178,285178,285178,285178,285178,285179,285179,285179,285180,285180,285180,285180,285180,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181,285181
female_after,male_before,0,0,0,29335,86795,118439,136893,149180,158708,166694,173511,179604,185038,190167,194951,199356,203397,207187,210787,214263,217526,220614,223615,226381,229091,231764,234256,236662,239034,241283,243470,245493,247576,249451,251319,253271,255080,256765,258497,260122,261777,263352,264925,266366,267793,269245,270668,272049,273364,274654,275942,277186,278432,279595,280735,281930,283088,284146,285280,286375,287453,288444,289393,290361,291289,292220,293114,293977,294872,295781,296636,297544,298430,299228,300027,300841,301605,302278,303007,303724,304441,305118,305855,306585,307231,307871,308546,309174,309768,310378,311025,311627,312187,312767,313349,313860,314359,314878,315374,315830,316298,316739,317202,317654,318091,318513,318916,319318,319742,320095,320449,320788,321158,321490,321813,322163,322481,322774,323071,323371,323662,323924,324187,324445,324691,324959,325181,325410,325626,325834,326041,326255,326453,326647,326797,326976,327149,327311,327458,327597,327721,327849,327979,328093,328217,328355,328462,328581,328676,328763,328870,328960,329044,329135,329213,329279,329341,329415,329473,329537,329607,329653,329716,329771,329829,329882,329931,329971,330030,330065,330100,330149,330192,330228,330258,330279,330301,330320,330348,330372,330396,330417,330440,330456,330467,330484,330504,330514,330529,330541,330550,330562,330569,330576,330587,330602,330613,330616,330619,330622,330624,330631,330635,330638,330640,330643,330648,330651,330654,330657,330658,330661,330662,330663,330664,330665,330667,330667,330668,330670,330670,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672,330672
female_before,male_before,0,0,42635,82999,104052,118625,129699,138780,146512,153155,159111,164511,169375,173723,177817,181471,184831,187960,190905,193667,196380,198845,201206,203475,205673,207675,209605,211453,213137,214893,216524,218123,219703,221123,222502,223939,225259,226566,227811,229012,230246,231413,232550,233669,234704,235761,236743,237726,238728,239703,240566,241481,242331,243198,244028,244819,245568,246282,247002,247711,248411,249055,249690,250310,250930,251498,252075,252591,253159,253675,254174,254653,255134,255631,256093,256522,256964,257355,257745,258144,258530,258888,259241,259586,259934,260226,260514,260800,261097,261386,261672,261937,262175,262397,262614,262851,263062,263259,263444,263623,263804,263970,264122,264275,264441,264597,264748,264878,264995,265141,265251,265361,265469,265589,265690,265777,265892,265966,266047,266141,266226,266295,266369,266444,266510,266561,266601,266654,266711,266759,266802,266840,266887,266921,266962,267002,267034,267062,267087,267122,267156,267172,267191,267211,267231,267247,267267,267281,267300,267311,267336,267353,267368,267383,267402,267408,267414,267426,267434,267440,267447,267456,267465,267470,267480,267486,267490,267496,267497,267502,267509,267512,267513,267518,267519,267520,267525,267528,267532,267533,267533,267536,267537,267539,267540,267540,267540,267541,267542,267542,267542,267542,267545,267546,267546,267546,267547,267547,267547,267547,267547,267547,267548,267548,267548,267548,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550,267550
female_after,female_after,0,0,0,0,1038,5562,13766,24134,35566,47100,58123,68708,78416,87612,96180,104178,111743,118708,125366,131530,137583,143200,148492,153486,158274,162913,167287,171528,175531,179430,183122,186785,190332,193793,197048,200211,203389,206287,209054,211946,214690,217397,219997,222443,224817,227224,229608,231839,234067,236218,238354,240438,242472,244413,246363,248247,250133,251958,253768,255534,257244,258913,260489,262131,263735,265301,266835,268422,269836,271357,272781,274208,275587,276954,278329,279660,281018,282325,283642,284919,286144,287355,288571,289821,291000,292199,293317,294403,295438,296471,297616,298677,299666,300779,301794,302808,303757,304768,305740,306731,307673,308591,309526,310471,311367,312313,313223,314098,314972,315866,316670,317505,318291,319072,319895,320657,321452,322260,323092,323901,324668,325408,326145,326897,327626,328359,329072,329814,330487,331199,331864,332559,333230,333860,334531,335205,335893,336570,337170,337794,338448,339058,339680,340281,340879,341469,342094,342701,343311,343870,344453,345046,345628,346195,346761,347281,347819,348380,348900,349424,349928,350416,350863,351351,351847,352371,352852,353338,353846,354306,354814,355289,355780,356245,356694,357136,357561,358003,358384,358813,359260,359689,360103,360511,360897,361316,361673,362052,362387,362746,363108,363482,363809,364146,364491,364824,365133,365468,365770,366097,366424,366729,367024,367311,367588,367878,368187,368453,368727,368973,369198,369425,369637,369933,370159,370383,370642,370868,371061,371263,371454,371641,371803,371998,372156,372326,372470,372645,372773,372917,373057,373205,373317,373458,373578,373701,373837,373954,374055,374139,374238,374337,374418,374503,374580,374653,374708,374779,374852,374909,374961,374994,375037,375080,375120,375160,375192,375220,375247,375272,375293,375320,375356,375371,375384,375403,375415,375427,375443,375456,375463,375468,375473,375480,375485,375488,375491,375494,375496,375496,375496,375496,375496,375496,375496,375496,375496,375496,375496,375496,375496,375496,375496,375496,375496,375496,375496,375496,375496,375496
male_after,male_after,0,0,21492,68656,94357,112382,126615,138244,148101,156773,164604,171744,178188,183982,189237,194214,198915,203227,207235,210929,214627,218035,221270,224298,227119,229868,232569,235037,237446,239826,242038,244196,246336,248439,250417,252271,254129,255961,257720,259388,261056,262663,264236,265661,267193,268566,269997,271314,272594,273885,275137,276455,277654,278859,280029,281223,282348,283414,284506,285510,286551,287560,288565,289517,290464,291428,292329,293205,294056,294882,295687,296489,297267,297994,298763,299526,300275,300988,301649,302339,302981,303621,304279,304881,305500,306121,306712,307253,307843,308377,308939,309479,310017,310483,310947,311451,311894,312363,312800,313218,313651,314041,314411,314809,315185,315559,315914,316276,316581,316893,317191,317486,317790,318064,318349,318637,318895,319169,319416,319634,319858,320049,320267,320478,320687,320903,321078,321242,321414,321573,321744,321889,322050,322195,322316,322442,322564,322687,322810,322932,323040,323154,323239,323341,323421,323502,323595,323672,323769,323847,323932,323989,324058,324129,324181,324241,324293,324360,324410,324463,324525,324568,324603,324637,324677,324712,324747,324782,324815,324841,324865,324894,324916,324939,324960,324985,325004,325020,325038,325057,325068,325086,325098,325109,325120,325127,325137,325150,325163,325171,325177,325184,325191,325196,325204,325208,325213,325218,325224,325229,325234,325240,325243,325245,325246,325250,325252,325253,325253,325255,325255,325255,325255,325257,325257,325258,325259,325259,325259,325260,325260,325261,325262,325262,325262,325262,325264,325264,325264,325264,325264,325264,325264,325264,325264,325264,325264,325264,325264,325264,325264,325264,325264,325264,325264,325264,325265,325265,325265,325265,325265,325265,325265,325265,325265,325265,325265,325265,325265,325265,325265,325265,325265,325265,325265,325265,325265,325265,325265,325265,325265,325265,325265,325265,325265,325265,325265,325265,325265,325265,325265,325265,325265,325265,325265,325265,325265,325265,325265,325265,325265,325265,325265,325265,325265,325265,325265,325265,325265,325265
