Female,Male,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300
female_after,male_after,0,6385,7877,9351,10785,12189,13563,14966,16316,17669,18973,20309,21707,22976,24294,25576,26808,28104,29342,30623,31864,33094,34361,35526,36703,37946,39172,40362,41552,42807,44014,45240,46489,47676,48832,49950,51134,52253,53427,54638,55765,56896,58106,59292,60475,61609,62737,63872,64992,66135,67297,68450,69629,70749,71879,73025,74135,75226,76330,77425,78539,79623,80705,81780,82823,83876,85000,86053,87091,88185,89299,90401,91431,92522,93578,94666,95788,96880,97970,99027,100140,101240,102350,103407,104508,105512,106601,107700,108727,109764,110840,111863,112882,113886,114947,116040,117112,118207,119240,120277,121328,122411,123417,124455,125449,126469,127502,128602,129646,130718,131736,132750,133744,134730,135758,136745,137780,138788,139847,140865,141894,142945,143982,145030,146003,147048,148005,149040,150072,151092,152102,153062,154058,155123,156152,157175,158136,159169,160210,161207,162249,163204,164214,165148,166098,167096,168105,169050,170008,170984,171935,172888,173889,174843,175819,176860,177848,178815,179805,180731,181755,182733,183691,184713,185721,186659,187607,188605,189558,190476,191436,192398,193309,194235,195194,196116,197034,197980,198942,199883,200864,201798,202760,203690,204574,205526,206468,207415,208350,209273,210205,211128,212045,212966,213920,214844,215767,216696,217634,218509,219461,220373,221236,222226,223134,224089,224982,225912,226831,227729,228670,229560,230453,231362,232292,233185,234101,235018,235952,236884,237788,238678,239533,240436,241349,242270,243107,243982,244840,245722,246559,247483,248386,249284,250190,251089,251952,252805,253678,254570,255434,256299,257200,258066,258873,259759,260610,261483,262404,263249,264092,265000,265821,266676,267486,268352,269270,270127,271001,271846,272696,273514,274404,275262,276159,276986,277781,278603,279521,280414,281311,282156,283016,283863,284709,285568,286386,287209,288070,288878,289672,290505,291357,292183,292988,293758,294623,295477,296346,297165,298042,298907,299736,300533,301390,302223,303086,303870,304709,305506
female_before,male_after,0,6075,8199,10222,12246,14185,16188,18090,20003,21925,23797,25670,27480,29317,31065,32987,34864,36699,38435,40289,42119,43954,45722,47559,49364,51206,53016,54792,56510,58263,60053,61826,63562,65330,67139,68810,70618,72299,74016,75871,77627,79387,81171,82911,84683,86415,88103,89945,91655,93432,95137,96833,98489,100172,101885,103541,105229,106899,108551,110227,111883,113565,115218,116871,118410,120077,121740,123389,125043,126672,128295,129896,131488,133079,134710,136332,137924,139526,141167,142698,144326,145872,147515,149142,150731,152260,153785,155339,156867,158400,159954,161568,163142,164735,166334,167938,169474,171059,172531,174076,175654,177223,178787,180324,181830,183313,184842,186322,187894,189400,190901,192438,193962,195481,197003,198436,199978,201463,202960,204538,205987,207488,208974,210415,211900,213371,214916,216361,217832,219292,220709,222142,223608,225051,226531,227969,229386,230820,232302,233801,235174,236603,238015,239471,240903,242324,243717,245196,246578,247984,249412,250787,252216,253637,254967,256385,257811,259249,260694,262081,263424,264783,266098,267493,268882,270210,271661,273038,274375,275725,277113,278458,279734,281108,282499,283799,285177,286553,287908,289250,290563,291919,293237,294615,295897,297171,298488,299825,301103,302365,303637,304934,306224,307552,308820,310061,311410,312682,313960,315158,316432,317736,319008,320258,321496,322696,323946,325190,326434,327708,328998,330262,331463,332677,333935,335164,336429,337728,338966,340209,341453,342716,343965,345209,346404,347632,348885,350080,351317,352584,353803,355036,356254,357407,358629,359892,361049,362281,363523,364721,365901,367091,368327,369548,370740,371969,373129,374320,375513,376634,377813,378945,380172,381305,382437,383583,384786,385962,387099,388222,389387,390567,391677,392799,393948,395151,396313,397441,398568,399720,400836,401980,403090,404206,405295,406417,407474,408588,409669,410721,411774,412922,413999,415105,416193,417247,418298,419350,420408,421511,422617,423717,424807,425917,427032,428094,429126,430198,431216,432232
female_after,male_before,0,6260,7991,9663,11292,12836,14373,15911,17457,19001,20570,22146,23637,25113,26575,28086,29549,30988,32433,33893,35301,36767,38176,39621,41020,42362,43791,45174,46561,47953,49309,50614,51982,53335,54656,56047,57421,58692,60115,61489,62845,64240,65616,66895,68254,69550,70935,72245,73548,74804,76177,77518,78863,80108,81430,82736,84058,85406,86694,87942,89330,90624,91885,93143,94453,95752,97051,98333,99646,100861,102147,103456,104730,106041,107330,108632,109894,111179,112458,113738,114965,116226,117519,118808,120025,121279,122499,123748,125015,126217,127429,128689,129916,131170,132391,133621,134861,136134,137380,138607,139854,141078,142291,143478,144696,145936,147222,148436,149715,150965,152201,153443,154687,155927,157122,158356,159621,160812,162038,163246,164463,165655,166899,168097,169324,170501,171703,172895,174131,175318,176510,177587,178724,179857,180963,182146,183323,184501,185633,186800,187965,189166,190403,191600,192757,193953,195111,196260,197443,198610,199762,200888,202020,203148,204272,205397,206506,207664,208821,209975,211075,212204,213301,214437,215597,216709,217822,218936,220036,221143,222297,223420,224522,225649,226771,227901,228963,230063,231126,232182,233233,234334,235418,236502,237636,238777,239864,240989,242052,243123,244243,245296,246367,247421,248544,249604,250635,251687,252755,253843,254847,255914,256973,258035,259121,260125,261145,262171,263241,264304,265377,266422,267508,268574,269572,270659,271693,272755,273821,274889,275945,277022,278016,279065,280135,281154,282180,283169,284163,285169,286196,287256,288293,289292,290315,291321,292324,293322,294359,295331,296300,297371,298383,299379,300352,301392,302444,303442,304461,305499,306504,307464,308472,309525,310465,311410,312418,313382,314342,315296,316319,317296,318280,319239,320220,321187,322197,323165,324113,325096,326004,326992,327950,328926,329909,330891,331854,332803,333730,334667,335635,336544,337454,338396,339315,340228,341150,342106,343052,343936,344828,345783,346689,347554,348456,349408,350333,351255,352159,353084
female_before,male_before,0,6243,8381,10531,12594,14678,16702,18731,20717,22694,24649,26658,28657,30619,32592,34487,36484,38460,40410,42291,44161,46043,48006,49745,51597,53453,55341,57178,59038,60906,62762,64595,66373,68157,70013,71879,73757,75590,77390,79276,80986,82774,84532,86308,88111,89907,91708,93541,95348,97143,98942,100695,102432,104158,106005,107759,109517,111314,113089,114920,116679,118424,120219,122031,123761,125499,127231,128990,130770,132447,134136,135849,137568,139302,140994,142728,144438,146145,147831,149527,151155,152797,154495,156070,157725,159395,161059,162747,164408,166051,167675,169273,170894,172536,174142,175809,177353,178974,180511,182100,183628,185201,186908,188456,189983,191523,193216,194769,196333,197972,199553,201104,202658,204224,205899,207487,209077,210631,212156,213694,215267,216824,218387,219981,221522,223083,224604,226090,227582,229127,230664,232088,233574,235100,236591,238084,239609,241155,242645,244137,245597,247098,248541,250004,251478,252897,254388,255909,257436,258949,260485,262001,263458,264876,266312,267804,269265,270717,272229,273648,275105,276520,278002,279376,280839,282221,283674,285078,286513,287922,289281,290649,292012,293368,294744,296147,297523,298918,300287,301655,303054,304382,305772,307168,308569,309910,311283,312662,314080,315395,316718,318109,319456,320802,322211,323551,324794,326196,327584,328887,330202,331454,332769,334145,335475,336804,338148,339451,340794,342166,343488,344708,345987,347285,348566,349808,351155,352470,353748,354964,356238,357444,358701,359911,361168,362398,363626,364886,366147,367525,368797,369960,371155,372339,373625,374886,376167,377489,378679,379917,381161,382382,383608,384823,386056,387263,388389,389609,390854,391974,393132,394315,395528,396734,397933,399124,400316,401539,402756,403957,405140,406300,407445,408598,409747,410900,412111,413325,414459,415657,416811,417985,419139,420324,421481,422568,423678,424823,425940,427027,428152,429278,430358,431428,432515,433601,434745,435872,436954,438089,439159,440257,441324,442414,443493,444596,445668,446733,447762,448853
female_after,female_after,0,6378,7093,7755,8400,9069,9662,10264,10881,11448,12038,12666,13225,13820,14400,14973,15538,16092,16652,17222,17769,18326,18880,19427,19975,20519,21053,21574,22115,22630,23176,23692,24241,24767,25258,25742,26223,26760,27301,27838,28326,28834,29329,29850,30362,30872,31382,31879,32392,32884,33372,33927,34443,34938,35466,35989,36461,36951,37448,37984,38487,38973,39477,40027,40536,41061,41531,42023,42498,42976,43488,44018,44509,44976,45463,45983,46441,46940,47427,47941,48400,48874,49345,49813,50289,50727,51216,51727,52212,52708,53199,53675,54186,54670,55123,55618,56083,56530,56979,57442,57939,58439,58876,59320,59764,60230,60704,61143,61590,62093,62546,63004,63487,63968,64458,64901,65362,65837,66285,66740,67169,67652,68098,68579,69032,69520,69989,70413,70826,71263,71715,72167,72654,73124,73596,74110,74539,74961,75406,75881,76336,76807,77287,77729,78191,78664,79079,79512,79981,80443,80868,81296,81741,82159,82590,83076,83552,83993,84437,84860,85309,85767,86220,86654,87114,87553,88019,88449,88864,89290,89745,90187,90657,91059,91508,91982,92409,92846,93289,93720,94156,94590,95018,95454,95868,96288,96687,97165,97579,98001,98396,98818,99212,99634,100099,100551,100984,101408,101846,102291,102735,103179,103611,104083,104539,104968,105381,105822,106252,106717,107146,107561,108000,108401,108845,109268,109709,110142,110597,111063,111538,111956,112329,112752,113191,113604,114047,114495,114916,115337,115762,116198,116650,117069,117493,117908,118323,118785,119198,119614,120043,120456,120858,121315,121751,122171,122559,122988,123394,123796,124242,124684,125083,125520,125933,126353,126776,127203,127618,128022,128444,128862,129266,129706,130116,130519,130919,131332,131757,132170,132569,132997,133447,133889,134319,134730,135100,135533,135943,136353,136775,137208,137627,138061,138489,138916,139336,139733,140181,140610,141057,141479,141894,142352,142759,143170,143574,143970,144396,144800
male_after,male_after,0,6380,8257,10091,11982,13785,15529,17287,18958,20598,22237,23901,25547,27221,28800,30373,31980,33650,35223,36778,38388,39991,41578,43150,44663,46227,47785,49370,50941,52493,54035,55552,56993,58471,60017,61448,62894,64435,65920,67465,68985,70520,72022,73519,75006,76518,77971,79437,80904,82412,83884,85328,86883,88363,89810,91248,92679,94056,95458,96921,98402,99919,101366,102778,104212,105675,107103,108570,109957,111389,112800,114193,115600,116988,118383,119828,121205,122563,123955,125306,126705,128038,129502,130895,132290,133655,134999,136349,137628,138984,140309,141717,143049,144423,145772,147100,148427,149750,151135,152484,153843,155155,156551,157849,159166,160535,161851,163245,164588,165889,167260,168533,169872,171160,172420,173726,174998,176281,177543,178800,180087,181414,182716,184050,185356,186632,187973,189243,190488,191769,193017,194294,195517,196849,198126,199391,200650,201907,203125,204332,205523,206722,207954,209164,210426,211667,212926,214168,215469,216733,217948,219210,220434,221623,222889,224082,225303,226541,227786,229014,230174,231442,232638,233860,235018,236283,237459,238693,239870,241046,242275,243506,244681,245879,247101,248327,249446,250685,251827,253011,254184,255335,256455,257632,258871,260019,261139,262286,263461,264642,265816,266973,268120,269264,270426,271596,272755,273941,275080,276174,277301,278403,279535,280652,281775,282950,284066,285178,286339,287483,288634,289754,290868,291935,293031,294089,295203,296297,297410,298505,299594,300683,301786,302912,304008,305111,306216,307334,308418,309498,310586,311644,312787,313928,314995,316090,317159,318241,319283,320351,321486,322547,323624,324673,325674,326707,327742,328748,329805,330896,331955,332994,333994,335073,336137,337192,338225,339283,340302,341408,342439,343440,344475,345518,346584,347630,348659,349688,350725,351749,352822,353877,354886,355880,356952,357926,358883,359883,360915,361940,362968,363949,364976,365968,366953,367981,368988,370016,371034,372004,373037,374049,375009,375992,376990,377982,378963,379930,380889,381868
